"Polygon_Number","Coordinate_Order","Coordinate_ID","Longitude","Latitude"
"29",26,"29_26",-5.275,46.775
"29",27,"29_27",-5.275,46.75
"29",28,"29_28",-5.25,46.75
"29",29,"29_29",-5.2,46.75
"29",30,"29_30",-5.15,46.75
"29",31,"29_31",-5.15,46.725
"30",1,"30_1",-4.475,43.5
"30",2,"30_2",-4.475,43.525
"30",3,"30_3",-4.475,43.55
"30",4,"30_4",-4.475,43.575
"30",5,"30_5",-4.5,43.575
"30",6,"30_6",-4.525,43.575
"30",7,"30_7",-4.55,43.575
"30",8,"30_8",-4.575,43.575
"30",9,"30_9",-4.6,43.575
"30",10,"30_10",-4.6,43.575
"30",11,"30_11",-4.6,43.55
"30",12,"30_12",-4.625,43.55
"30",13,"30_13",-4.625,43.55
"30",14,"30_14",-4.625,43.525
"30",15,"30_15",-4.625,43.5
"30",16,"30_16",-4.6,43.5
"30",17,"30_17",-4.55,43.5
"30",18,"30_18",-4.5,43.5
"30",19,"30_19",-4.475,43.5
"31",1,"31_1",-4.725,43.65
"31",2,"31_2",-4.725,43.675
"31",3,"31_3",-4.725,43.7
"31",4,"31_4",-4.725,43.725
"31",5,"31_5",-4.75,43.725
"31",6,"31_6",-4.775,43.725
"31",7,"31_7",-4.8,43.725
"31",8,"31_8",-4.825,43.725
"31",9,"31_9",-4.85,43.725
"31",10,"31_10",-4.875,43.725
"31",11,"31_11",-4.875,43.7
"31",12,"31_12",-4.875,43.675
"31",13,"31_13",-4.875,43.65
"31",14,"31_14",-4.85,43.65
"31",15,"31_15",-4.8,43.65
"31",16,"31_16",-4.75,43.65
"31",17,"31_17",-4.725,43.65
"32",1,"32_1",-5.225,43.95
"32",2,"32_2",-5.225,43.95
"32",3,"32_3",-5.225,43.925
"32",4,"32_4",-5.225,43.9
"32",5,"32_5",-5.225,43.875
"32",6,"32_6",-5.2,43.875
"32",7,"32_7",-5.175,43.875
"32",8,"32_8",-5.15,43.875
"32",9,"32_9",-5.125,43.875
"32",10,"32_10",-5.1,43.875
"32",11,"32_11",-5.075,43.875
"32",12,"32_12",-5.075,43.85
"32",13,"32_13",-5.075,43.825
"32",14,"32_14",-5.1,43.825
"32",15,"32_15",-5.125,43.825
"32",16,"32_16",-5.125,43.8
"32",17,"32_17",-5.125,43.775
"32",18,"32_18",-5.125,43.75
"32",19,"32_19",-5.1,43.75
"32",20,"32_20",-5.05,43.75
"32",21,"32_21",-5,43.75
"32",22,"32_22",-4.95,43.75
"32",23,"32_23",-4.95,43.7
"32",24,"32_24",-5,43.7
"32",25,"32_25",-5.05,43.7
"32",26,"32_26",-5.075,43.7
"32",27,"32_27",-5.075,43.7
"32",28,"32_28",-5.075,43.675
"32",29,"32_29",-5.05,43.675
"32",30,"32_30",-5.025,43.675
"32",31,"32_31",-5.025,43.65
"32",32,"32_32",-5.025,43.625
"32",33,"32_33",-5.025,43.6
"32",34,"32_34",-5,43.6
"32",35,"32_35",-4.95,43.6
"32",36,"32_36",-4.925,43.6
"32",37,"32_37",-4.925,43.625
"32",38,"32_38",-4.925,43.65
"32",39,"32_39",-4.925,43.675
"32",40,"32_40",-4.925,43.7
"32",41,"32_41",-4.925,43.725
"32",42,"32_42",-4.925,43.75
"32",43,"32_43",-4.925,43.775
"32",44,"32_44",-4.95,43.775
"32",45,"32_45",-4.975,43.775
"32",46,"32_46",-4.975,43.8
"32",47,"32_47",-4.975,43.825
"32",48,"32_48",-4.975,43.85
"32",49,"32_49",-4.975,43.85
"32",50,"32_50",-5,43.85
"32",51,"32_51",-5,43.875
"32",52,"32_52",-5.025,43.875
"32",53,"32_53",-5.025,43.9
"32",54,"32_54",-5.025,43.9
"32",55,"32_55",-5.05,43.9
"32",56,"32_56",-5.05,43.95
"32",57,"32_57",-5.1,43.95
"32",58,"32_58",-5.15,43.95
"32",59,"32_59",-5.2,43.95
"32",60,"32_60",-5.225,43.95
"33",1,"33_1",-6.25,47.275
"33",2,"33_2",-6.225,47.275
"33",3,"33_3",-6.225,47.3
"33",4,"33_4",-6.225,47.325
"33",5,"33_5",-6.225,47.35
"33",6,"33_6",-6.225,47.375
"33",7,"33_7",-6.25,47.375
"33",8,"33_8",-6.275,47.375
"33",9,"33_9",-6.3,47.375
"33",10,"33_10",-6.325,47.375
"33",11,"33_11",-6.35,47.375
"33",12,"33_12",-6.375,47.375
"33",13,"33_13",-6.375,47.4
"33",14,"33_14",-6.375,47.4
"33",15,"33_15",-6.4,47.4
"33",16,"33_16",-6.4,47.425
"33",17,"33_17",-6.425,47.425
"33",18,"33_18",-6.45,47.425
"33",19,"33_19",-6.475,47.425
"33",20,"33_20",-6.5,47.425
"33",21,"33_21",-6.525,47.425
"33",22,"33_22",-6.525,47.4
"33",23,"33_23",-6.525,47.375
"33",24,"33_24",-6.525,47.35
"33",25,"33_25",-6.5,47.35
"33",26,"33_26",-6.45,47.35
"33",27,"33_27",-6.4,47.35
"33",28,"33_28",-6.4,47.3
"33",29,"33_29",-6.35,47.3
"33",30,"33_30",-6.3,47.3
"33",31,"33_31",-6.25,47.3
"33",32,"33_32",-6.25,47.275
"34",1,"34_1",-5.875,43.95
"34",2,"34_2",-5.875,43.95
"34",3,"34_3",-5.875,43.925
"34",4,"34_4",-5.9,43.925
"34",5,"34_5",-5.925,43.925
"34",6,"34_6",-5.95,43.925
"34",7,"34_7",-5.975,43.925
"34",8,"34_8",-5.975,43.9
"34",9,"34_9",-5.975,43.875
"34",10,"34_10",-5.975,43.85
"34",11,"34_11",-5.95,43.85
"34",12,"34_12",-5.95,43.825
"34",13,"34_13",-5.925,43.825
"34",14,"34_14",-5.9,43.825
"34",15,"34_15",-5.9,43.85
"34",16,"34_16",-5.875,43.85
"34",17,"34_17",-5.875,43.875
"34",18,"34_18",-5.85,43.875
"34",19,"34_19",-5.825,43.875
"34",20,"34_20",-5.825,43.85
"34",21,"34_21",-5.8,43.85
"34",22,"34_22",-5.75,43.85
"34",23,"34_23",-5.7,43.85
"34",24,"34_24",-5.7,43.9
"34",25,"34_25",-5.65,43.9
"34",26,"34_26",-5.6,43.9
"34",27,"34_27",-5.55,43.9
"34",28,"34_28",-5.55,43.85
"34",29,"34_29",-5.525,43.85
"34",30,"34_30",-5.525,43.875
"34",31,"34_31",-5.5,43.875
"34",32,"34_32",-5.475,43.875
"34",33,"34_33",-5.475,43.85
"34",34,"34_34",-5.45,43.85
"34",35,"34_35",-5.4,43.85
"34",36,"34_36",-5.35,43.85
"34",37,"34_37",-5.3,43.85
"34",38,"34_38",-5.275,43.85
"34",39,"34_39",-5.275,43.875
"34",40,"34_40",-5.275,43.9
"34",41,"34_41",-5.275,43.925
"34",42,"34_42",-5.3,43.925
"34",43,"34_43",-5.325,43.925
"34",44,"34_44",-5.35,43.925
"34",45,"34_45",-5.375,43.925
"34",46,"34_46",-5.4,43.925
"34",47,"34_47",-5.425,43.925
"34",48,"34_48",-5.425,43.95
"34",49,"34_49",-5.425,43.975
"34",50,"34_50",-5.425,44
"34",51,"34_51",-5.425,44
"34",52,"34_52",-5.45,44
"34",53,"34_53",-5.5,44
"34",54,"34_54",-5.55,44
"34",55,"34_55",-5.55,44.025
"34",56,"34_56",-5.575,44.025
"34",57,"34_57",-5.6,44.025
"34",58,"34_58",-5.625,44.025
"34",59,"34_59",-5.65,44.025
"34",60,"34_60",-5.675,44.025
"34",61,"34_61",-5.675,44.05
"34",62,"34_62",-5.675,44.05
"34",63,"34_63",-5.7,44.05
"34",64,"34_64",-5.75,44.05
"34",65,"34_65",-5.75,44
"34",66,"34_66",-5.8,44
"34",67,"34_67",-5.8,43.95
"34",68,"34_68",-5.85,43.95
"34",69,"34_69",-5.875,43.95
"35",1,"35_1",-6.575,47.35
"35",2,"35_2",-6.575,47.375
"35",3,"35_3",-6.575,47.4
"35",4,"35_4",-6.575,47.425
"35",5,"35_5",-6.575,47.45
"35",6,"35_6",-6.575,47.475
"35",7,"35_7",-6.6,47.475
"35",8,"35_8",-6.625,47.475
"35",9,"35_9",-6.65,47.475
"35",10,"35_10",-6.675,47.475
"35",11,"35_11",-6.675,47.45
"35",12,"35_12",-6.675,47.425
"35",13,"35_13",-6.675,47.4
"35",14,"35_14",-6.65,47.4
"35",15,"35_15",-6.65,47.35
"35",16,"35_16",-6.6,47.35
"35",17,"35_17",-6.575,47.35
"36",1,"36_1",-6.85,47.425
"36",2,"36_2",-6.825,47.425
"36",3,"36_3",-6.825,47.45
"36",4,"36_4",-6.825,47.475
"36",5,"36_5",-6.825,47.5
"36",6,"36_6",-6.825,47.525
"36",7,"36_7",-6.85,47.525
"36",8,"36_8",-6.875,47.525
"36",9,"36_9",-6.9,47.525
"36",10,"36_10",-6.925,47.525
"36",11,"36_11",-6.925,47.5
"36",12,"36_12",-6.925,47.475
"36",13,"36_13",-6.925,47.45
"36",14,"36_14",-6.9,47.45
"36",15,"36_15",-6.85,47.45
"36",16,"36_16",-6.85,47.425
"37",1,"37_1",-7.075,47.45
"37",2,"37_2",-7.075,47.475
"37",3,"37_3",-7.05,47.475
"37",4,"37_4",-7.025,47.475
"37",5,"37_5",-7,47.475
"37",6,"37_6",-6.975,47.475
"37",7,"37_7",-6.975,47.5
"37",8,"37_8",-6.975,47.525
"37",9,"37_9",-6.975,47.55
"37",10,"37_10",-6.975,47.55
"37",11,"37_11",-7,47.55
"37",12,"37_12",-7,47.575
"37",13,"37_13",-7.025,47.575
"37",14,"37_14",-7.05,47.575
"37",15,"37_15",-7.075,47.575
"37",16,"37_16",-7.1,47.575
"37",17,"37_17",-7.125,47.575
"37",18,"37_18",-7.15,47.575
"37",19,"37_19",-7.175,47.575
"37",20,"37_20",-7.175,47.55
"37",21,"37_21",-7.175,47.525
"37",22,"37_22",-7.175,47.5
"37",23,"37_23",-7.175,47.475
"37",24,"37_24",-7.175,47.45
"37",25,"37_25",-7.15,47.45
"37",26,"37_26",-7.1,47.45
"37",27,"37_27",-7.075,47.45
"38",1,"38_1",-6.625,44
"38",2,"38_2",-6.625,44
"38",3,"38_3",-6.625,43.975
"38",4,"38_4",-6.6,43.975
"38",5,"38_5",-6.575,43.975
"38",6,"38_6",-6.575,43.95
"38",7,"38_7",-6.575,43.925
"38",8,"38_8",-6.575,43.9
"38",9,"38_9",-6.55,43.9
"38",10,"38_10",-6.55,43.85
"38",11,"38_11",-6.55,43.8
"38",12,"38_12",-6.525,43.8
"38",13,"38_13",-6.525,43.825
"38",14,"38_14",-6.5,43.825
"38",15,"38_15",-6.475,43.825
"38",16,"38_16",-6.45,43.825
"38",17,"38_17",-6.425,43.825
"38",18,"38_18",-6.4,43.825
"38",19,"38_19",-6.375,43.825
"38",20,"38_20",-6.375,43.8
"38",21,"38_21",-6.375,43.775
"38",22,"38_22",-6.4,43.775
"38",23,"38_23",-6.4,43.75
"38",24,"38_24",-6.35,43.75
"38",25,"38_25",-6.3,43.75
"38",26,"38_26",-6.3,43.725
"38",27,"38_27",-6.275,43.725
"38",28,"38_28",-6.25,43.725
"38",29,"38_29",-6.225,43.725
"38",30,"38_30",-6.225,43.7
"38",31,"38_31",-6.2,43.7
"38",32,"38_32",-6.15,43.7
"38",33,"38_33",-6.1,43.7
"38",34,"38_34",-6.05,43.7
"38",35,"38_35",-6.05,43.75
"38",36,"38_36",-6.05,43.8
"38",37,"38_37",-6.05,43.825
"38",38,"38_38",-6.05,43.825
"38",39,"38_39",-6.075,43.825
"38",40,"38_40",-6.075,43.85
"38",41,"38_41",-6.075,43.875
"38",42,"38_42",-6.075,43.9
"38",43,"38_43",-6.075,43.925
"38",44,"38_44",-6.1,43.925
"38",45,"38_45",-6.125,43.925
"38",46,"38_46",-6.15,43.925
"38",47,"38_47",-6.175,43.925
"38",48,"38_48",-6.175,43.95
"38",49,"38_49",-6.175,43.95
"38",50,"38_50",-6.2,43.95
"38",51,"38_51",-6.25,43.95
"38",52,"38_52",-6.25,43.9
"38",53,"38_53",-6.25,43.85
"38",54,"38_54",-6.3,43.85
"38",55,"38_55",-6.35,43.85
"38",56,"38_56",-6.4,43.85
"38",57,"38_57",-6.4,43.9
"38",58,"38_58",-6.45,43.9
"38",59,"38_59",-6.45,43.95
"38",60,"38_60",-6.5,43.95
"38",61,"38_61",-6.5,44
"38",62,"38_62",-6.55,44
"38",63,"38_63",-6.6,44
"38",64,"38_64",-6.625,44
"39",1,"39_1",-7.4,47.525
"39",2,"39_2",-7.375,47.525
"39",3,"39_3",-7.35,47.525
"39",4,"39_4",-7.325,47.525
"39",5,"39_5",-7.3,47.525
"39",6,"39_6",-7.275,47.525
"39",7,"39_7",-7.275,47.55
"39",8,"39_8",-7.275,47.575
"39",9,"39_9",-7.275,47.6
"39",10,"39_10",-7.275,47.6
"39",11,"39_11",-7.3,47.6
"39",12,"39_12",-7.35,47.6
"39",13,"39_13",-7.35,47.625
"39",14,"39_14",-7.375,47.625
"39",15,"39_15",-7.4,47.625
"39",16,"39_16",-7.425,47.625
"39",17,"39_17",-7.425,47.6
"39",18,"39_18",-7.425,47.575
"39",19,"39_19",-7.425,47.55
"39",20,"39_20",-7.4,47.55
"39",21,"39_21",-7.4,47.525
"40",1,"40_1",-7.475,47.55
"40",2,"40_2",-7.475,47.575
"40",3,"40_3",-7.475,47.6
"40",4,"40_4",-7.475,47.625
"40",5,"40_5",-7.475,47.65
"40",6,"40_6",-7.475,47.675
"40",7,"40_7",-7.5,47.675
"40",8,"40_8",-7.525,47.675
"40",9,"40_9",-7.55,47.675
"40",10,"40_10",-7.575,47.675
"40",11,"40_11",-7.6,47.675
"40",12,"40_12",-7.625,47.675
"40",13,"40_13",-7.65,47.675
"40",14,"40_14",-7.65,47.65
"40",15,"40_15",-7.65,47.6
"40",16,"40_16",-7.6,47.6
"40",17,"40_17",-7.6,47.575
"40",18,"40_18",-7.6,47.575
"40",19,"40_19",-7.575,47.575
"40",20,"40_20",-7.575,47.55
"40",21,"40_21",-7.55,47.55
"40",22,"40_22",-7.5,47.55
"40",23,"40_23",-7.475,47.55
"41",1,"41_1",-7.65,47.775
"41",2,"41_2",-7.65,47.775
"41",3,"41_3",-7.625,47.775
"41",4,"41_4",-7.6,47.775
"41",5,"41_5",-7.575,47.775
"41",6,"41_6",-7.575,47.8
"41",7,"41_7",-7.575,47.825
"41",8,"41_8",-7.575,47.85
"41",9,"41_9",-7.575,47.875
"41",10,"41_10",-7.6,47.875
"41",11,"41_11",-7.625,47.875
"41",12,"41_12",-7.65,47.875
"41",13,"41_13",-7.675,47.875
"41",14,"41_14",-7.7,47.875
"41",15,"41_15",-7.725,47.875
"41",16,"41_16",-7.725,47.85
"41",17,"41_17",-7.725,47.825
"41",18,"41_18",-7.725,47.8
"41",19,"41_19",-7.725,47.775
"41",20,"41_20",-7.7,47.775
"41",21,"41_21",-7.7,47.775
"41",22,"41_22",-7.7,47.8
"41",23,"41_23",-7.65,47.8
"41",24,"41_24",-7.65,47.775
"42",1,"42_1",-8.025,47.7
"42",2,"42_2",-8.025,47.725
"42",3,"42_3",-8.025,47.75
"42",4,"42_4",-8.025,47.775
"42",5,"42_5",-8.025,47.8
"42",6,"42_6",-8.025,47.825
"42",7,"42_7",-8,47.825
"42",8,"42_8",-7.975,47.825
"42",9,"42_9",-7.975,47.85
"42",10,"42_10",-7.975,47.875
"42",11,"42_11",-7.975,47.9
"42",12,"42_12",-7.975,47.925
"42",13,"42_13",-8,47.925
"42",14,"42_14",-8.025,47.925
"42",15,"42_15",-8.05,47.925
"42",16,"42_16",-8.075,47.925
"42",17,"42_17",-8.075,47.9
"42",18,"42_18",-8.075,47.875
"42",19,"42_19",-8.1,47.875
"42",20,"42_20",-8.125,47.875
"42",21,"42_21",-8.125,47.9
"42",22,"42_22",-8.125,47.925
"42",23,"42_23",-8.15,47.925
"42",24,"42_24",-8.175,47.925
"42",25,"42_25",-8.2,47.925
"42",26,"42_26",-8.2,47.9
"42",27,"42_27",-8.15,47.9
"42",28,"42_28",-8.15,47.85
"42",29,"42_29",-8.1,47.85
"42",30,"42_30",-8.1,47.8
"42",31,"42_31",-8.1,47.75
"42",32,"42_32",-8.05,47.75
"42",33,"42_33",-8.05,47.7
"42",34,"42_34",-8.025,47.7
"43",1,"43_1",-8.275,48.05
"43",2,"43_2",-8.275,48.075
"43",3,"43_3",-8.275,48.1
"43",4,"43_4",-8.275,48.125
"43",5,"43_5",-8.3,48.125
"43",6,"43_6",-8.325,48.125
"43",7,"43_7",-8.35,48.125
"43",8,"43_8",-8.375,48.125
"43",9,"43_9",-8.375,48.1
"43",10,"43_10",-8.375,48.075
"43",11,"43_11",-8.375,48.05
"43",12,"43_12",-8.375,48.025
"43",13,"43_13",-8.35,48.025
"43",14,"43_14",-8.325,48.025
"43",15,"43_15",-8.3,48.025
"43",16,"43_16",-8.275,48.025
"43",17,"43_17",-8.275,48.05
"44",1,"44_1",-8.5,48.025
"44",2,"44_2",-8.475,48.025
"44",3,"44_3",-8.45,48.025
"44",4,"44_4",-8.425,48.025
"44",5,"44_5",-8.425,48.05
"44",6,"44_6",-8.425,48.075
"44",7,"44_7",-8.425,48.1
"44",8,"44_8",-8.425,48.125
"44",9,"44_9",-8.45,48.125
"44",10,"44_10",-8.475,48.125
"44",11,"44_11",-8.5,48.125
"44",12,"44_12",-8.525,48.125
"44",13,"44_13",-8.525,48.1
"44",14,"44_14",-8.525,48.075
"44",15,"44_15",-8.525,48.05
"44",16,"44_16",-8.525,48.025
"44",17,"44_17",-8.5,48.025
"45",1,"45_1",-7.2,44.125
"45",2,"45_2",-7.225,44.125
"45",3,"45_3",-7.225,44.1
"45",4,"45_4",-7.225,44.075
"45",5,"45_5",-7.225,44.05
"45",6,"45_6",-7.225,44.025
"45",7,"45_7",-7.225,44
"45",8,"45_8",-7.2,44
"45",9,"45_9",-7.15,44
"45",10,"45_10",-7.1,44
"45",11,"45_11",-7.075,44
"45",12,"45_12",-7.075,44.025
"45",13,"45_13",-7.075,44.05
"45",14,"45_14",-7.075,44.05
"45",15,"45_15",-7.1,44.05
"45",16,"45_16",-7.15,44.05
"45",17,"45_17",-7.15,44.1
"45",18,"45_18",-7.2,44.1
"45",19,"45_19",-7.2,44.125
"45",20,"45_20",-7.2,44.125
"46",1,"46_1",-8.8,48.075
"46",2,"46_2",-8.775,48.075
"46",3,"46_3",-8.775,48.1
"46",4,"46_4",-8.775,48.125
"46",5,"46_5",-8.775,48.15
"46",6,"46_6",-8.775,48.175
"46",7,"46_7",-8.8,48.175
"46",8,"46_8",-8.825,48.175
"46",9,"46_9",-8.85,48.175
"46",10,"46_10",-8.875,48.175
"46",11,"46_11",-8.875,48.15
"46",12,"46_12",-8.875,48.125
"46",13,"46_13",-8.875,48.1
"46",14,"46_14",-8.85,48.1
"46",15,"46_15",-8.8,48.1
"46",16,"46_16",-8.8,48.075
"47",1,"47_1",-9.05,48.125
"47",2,"47_2",-9.025,48.125
"47",3,"47_3",-9.025,48.15
"47",4,"47_4",-9.025,48.175
"47",5,"47_5",-9.025,48.2
"47",6,"47_6",-9.025,48.225
"47",7,"47_7",-9.05,48.225
"47",8,"47_8",-9.075,48.225
"47",9,"47_9",-9.1,48.225
"47",10,"47_10",-9.125,48.225
"47",11,"47_11",-9.125,48.236
"47",12,"47_12",-9.325,48.18
"47",13,"47_13",-9.325,48.175
"47",14,"47_14",-9.3,48.175
"47",15,"47_15",-9.275,48.175
"47",16,"47_16",-9.25,48.175
"47",17,"47_17",-9.225,48.175
"47",18,"47_18",-9.225,48.15
"47",19,"47_19",-9.225,48.125
"47",20,"47_20",-9.225,48.1
"47",21,"47_21",-9.2,48.1
"47",22,"47_22",-9.15,48.1
"47",23,"47_23",-9.15,48.15
"47",24,"47_24",-9.1,48.15
"47",25,"47_25",-9.05,48.15
"47",26,"47_26",-9.05,48.125
"48",1,"48_1",-7.825,44.15
"48",2,"48_2",-7.825,44.15
"48",3,"48_3",-7.825,44.125
"48",4,"48_4",-7.8,44.125
"48",5,"48_5",-7.775,44.125
"48",6,"48_6",-7.75,44.125
"48",7,"48_7",-7.725,44.125
"48",8,"48_8",-7.725,44.15
"48",9,"48_9",-7.725,44.15
"48",10,"48_10",-7.75,44.15
"48",11,"48_11",-7.8,44.15
"48",12,"48_12",-7.825,44.15
"49",1,"49_1",-7.975,44.15
"49",2,"49_2",-7.975,44.15
"49",3,"49_3",-7.975,44.125
"49",4,"49_4",-7.975,44.1
"49",5,"49_5",-7.975,44.075
"49",6,"49_6",-7.95,44.075
"49",7,"49_7",-7.925,44.075
"49",8,"49_8",-7.9,44.075
"49",9,"49_9",-7.875,44.075
"49",10,"49_10",-7.875,44.1
"49",11,"49_11",-7.875,44.125
"49",12,"49_12",-7.875,44.15
"49",13,"49_13",-7.875,44.15
"49",14,"49_14",-7.9,44.15
"49",15,"49_15",-7.95,44.15
"49",16,"49_16",-7.975,44.15
"50",1,"50_1",-8.775,44.2
"50",2,"50_2",-8.775,44.2
"50",3,"50_3",-8.775,44.175
"50",4,"50_4",-8.75,44.175
"50",5,"50_5",-8.725,44.175
"50",6,"50_6",-8.725,44.15
"50",7,"50_7",-8.725,44.125
"50",8,"50_8",-8.7,44.125
"50",9,"50_9",-8.675,44.125
"50",10,"50_10",-8.65,44.125
"50",11,"50_11",-8.625,44.125
"50",12,"50_12",-8.625,44.15
"50",13,"50_13",-8.625,44.175
"50",14,"50_14",-8.625,44.2
"50",15,"50_15",-8.625,44.225
"50",16,"50_16",-8.65,44.225
"50",17,"50_17",-8.675,44.225
"50",18,"50_18",-8.675,44.25
"50",19,"50_19",-8.675,44.25
"50",20,"50_20",-8.7,44.25
"50",21,"50_21",-8.75,44.25
"50",22,"50_22",-8.75,44.2
"50",23,"50_23",-8.775,44.2
"51",1,"51_1",-6.9,36.675
"51",2,"51_2",-6.925,36.675
"51",3,"51_3",-6.95,36.675
"51",4,"51_4",-6.975,36.675
"51",5,"51_5",-6.975,36.65
"51",6,"51_6",-6.975,36.625
"51",7,"51_7",-7,36.625
"51",8,"51_8",-7.025,36.625
"51",9,"51_9",-7.025,36.6
"51",10,"51_10",-7.025,36.575
"51",11,"51_11",-7.025,36.55
"51",12,"51_12",-7.025,36.525
"51",13,"51_13",-7,36.525
"51",14,"51_14",-6.975,36.525
"51",15,"51_15",-6.95,36.525
"51",16,"51_16",-6.925,36.525
"51",17,"51_17",-6.9,36.525
"51",18,"51_18",-6.875,36.525
"51",19,"51_19",-6.875,36.55
"51",20,"51_20",-6.875,36.575
"51",21,"51_21",-6.875,36.6
"51",22,"51_22",-6.875,36.6
"51",23,"51_23",-6.9,36.6
"51",24,"51_24",-6.9,36.65
"51",25,"51_25",-6.9,36.675
"52",1,"52_1",-9.3,43.475
"52",2,"52_2",-9.275,43.475
"52",3,"52_3",-9.275,43.5
"52",4,"52_4",-9.275,43.525
"52",5,"52_5",-9.275,43.55
"52",6,"52_6",-9.275,43.575
"52",7,"52_7",-9.3,43.575
"52",8,"52_8",-9.325,43.575
"52",9,"52_9",-9.35,43.575
"52",10,"52_10",-9.375,43.575
"52",11,"52_11",-9.375,43.55
"52",12,"52_12",-9.375,43.525
"52",13,"52_13",-9.375,43.5
"52",14,"52_14",-9.375,43.475
"52",15,"52_15",-9.35,43.475
"52",16,"52_16",-9.325,43.475
"52",17,"52_17",-9.3,43.475
"53",1,"53_1",-9.325,43.4
"53",2,"53_2",-9.325,43.425
"53",3,"53_3",-9.35,43.425
"53",4,"53_4",-9.375,43.425
"53",5,"53_5",-9.4,43.425
"53",6,"53_6",-9.425,43.425
"53",7,"53_7",-9.425,43.4
"53",8,"53_8",-9.425,43.375
"53",9,"53_9",-9.425,43.35
"53",10,"53_10",-9.4,43.35
"53",11,"53_11",-9.4,43.4
"53",12,"53_12",-9.35,43.4
"53",13,"53_13",-9.325,43.4
"54",1,"54_1",-9.6,42.675
"54",2,"54_2",-9.6,42.675
"54",3,"54_3",-9.575,42.675
"54",4,"54_4",-9.55,42.675
"54",5,"54_5",-9.525,42.675
"54",6,"54_6",-9.525,42.7
"54",7,"54_7",-9.525,42.725
"54",8,"54_8",-9.5,42.725
"54",9,"54_9",-9.5,42.75
"54",10,"54_10",-9.55,42.75
"54",11,"54_11",-9.55,42.8
"54",12,"54_12",-9.55,42.825
"54",13,"54_13",-9.55,42.825
"54",14,"54_14",-9.575,42.825
"54",15,"54_15",-9.575,42.8
"54",16,"54_16",-9.575,42.775
"54",17,"54_17",-9.6,42.775
"54",18,"54_18",-9.625,42.775
"54",19,"54_19",-9.625,42.75
"54",20,"54_20",-9.625,42.725
"54",21,"54_21",-9.625,42.7
"54",22,"54_22",-9.6,42.7
"54",23,"54_23",-9.6,42.675
"55",1,"55_1",-9.45,42.475
"55",2,"55_2",-9.425,42.475
"55",3,"55_3",-9.4,42.475
"55",4,"55_4",-9.4,42.475
"55",5,"55_5",-9.4,42.5
"55",6,"55_6",-9.4,42.55
"55",7,"55_7",-9.4,42.575
"55",8,"55_8",-9.425,42.575
"55",9,"55_9",-9.45,42.575
"55",10,"55_10",-9.475,42.575
"55",11,"55_11",-9.475,42.55
"55",12,"55_12",-9.475,42.525
"55",13,"55_13",-9.475,42.5
"55",14,"55_14",-9.45,42.5
"55",15,"55_15",-9.45,42.475
"56",1,"56_1",-9.65,42.975
"56",2,"56_2",-9.625,42.975
"56",3,"56_3",-9.625,42.95
"56",4,"56_4",-9.625,42.925
"56",5,"56_5",-9.625,42.9
"56",6,"56_6",-9.625,42.875
"56",7,"56_7",-9.6,42.875
"56",8,"56_8",-9.575,42.875
"56",9,"56_9",-9.55,42.875
"56",10,"56_10",-9.55,42.9
"56",11,"56_11",-9.55,42.95
"56",12,"56_12",-9.525,42.95
"56",13,"56_13",-9.525,42.975
"56",14,"56_14",-9.55,42.975
"56",15,"56_15",-9.575,42.975
"56",16,"56_16",-9.575,43
"56",17,"56_17",-9.575,43.025
"56",18,"56_18",-9.55,43.025
"56",19,"56_19",-9.525,43.025
"56",20,"56_20",-9.525,43.05
"56",21,"56_21",-9.525,43.05
"56",22,"56_22",-9.55,43.05
"56",23,"56_23",-9.55,43.1
"56",24,"56_24",-9.55,43.125
"56",25,"56_25",-9.575,43.125
"56",26,"56_26",-9.6,43.125
"56",27,"56_27",-9.625,43.125
"56",28,"56_28",-9.625,43.1
"56",29,"56_29",-9.625,43.075
"56",30,"56_30",-9.65,43.075
"56",31,"56_31",-9.65,43.05
"56",32,"56_32",-9.65,43
"56",33,"56_33",-9.65,42.975
"57",1,"57_1",-9.45,42.125
"57",2,"57_2",-9.425,42.125
"57",3,"57_3",-9.425,42.1
"57",4,"57_4",-9.425,42.075
"57",5,"57_5",-9.425,42.05
"57",6,"57_6",-9.425,42.025
"57",7,"57_7",-9.425,42
"57",8,"57_8",-9.425,41.975
"57",9,"57_9",-9.4,41.975
"57",10,"57_10",-9.375,41.975
"57",11,"57_11",-9.35,41.975
"57",12,"57_12",-9.35,42
"57",13,"57_13",-9.35,42.05
"57",14,"57_14",-9.35,42.1
"57",15,"57_15",-9.35,42.125
"57",16,"57_16",-9.35,42.125
"57",17,"57_17",-9.375,42.125
"57",18,"57_18",-9.375,42.15
"57",19,"57_19",-9.375,42.15
"57",20,"57_20",-9.4,42.15
"57",21,"57_21",-9.4,42.2
"57",22,"57_22",-9.4,42.25
"57",23,"57_23",-9.4,42.3
"57",24,"57_24",-9.4,42.325
"57",25,"57_25",-9.425,42.325
"57",26,"57_26",-9.45,42.325
"57",27,"57_27",-9.475,42.325
"57",28,"57_28",-9.5,42.325
"57",29,"57_29",-9.5,42.3
"57",30,"57_30",-9.5,42.25
"57",31,"57_31",-9.5,42.225
"57",32,"57_32",-9.475,42.225
"57",33,"57_33",-9.475,42.2
"57",34,"57_34",-9.475,42.175
"57",35,"57_35",-9.475,42.15
"57",36,"57_36",-9.45,42.15
